komentar,label,timestamp,emosi
aji mumpung,0,2025-03-22 17:19:00,takut
kemaruk aji mumpung,2,2025-03-21 00:04:00,takut
maaf masak pak polisi kalah sama warga mf masak pak polisi kalah sama,0,2025-03-20 03:02:00,marah
sampe udah masuk ke berita akun malaysia sampe udah masue beritkun,0,2025-03-25 21:43:00,sedih
siapa yang teriak hidup palembang siapa teriak hidualembang,0,2025-03-22 14:38:00,sedih
cak kubu nian ko pilat caubu nian ko,0,2025-03-27 04:49:00,takut
kan jadinya gak semua kebagian kan jadi gak semua bagi,0,2025-03-21 16:48:00,sedih
cak mano pak hermanderu ibukota provinsi sumatra selatan jadi omongan uwong kota palembang jadi imbasnyo cubo selidikinian cak mano pak ibukota provinsi sumatra selatan jadi omong uong kota palembang jadmbasnyo cubo,0,2025-03-21 17:40:00,sedih
sabar bang willy semangat terus berbagi sabar bang iy semangaerus,2,2025-03-20 08:38:00,sedih
belum matang dan langsung ambil beluatang langsung ambil,1,2025-03-22 05:51:00,takut
rendang ilang sgtu aj bs viral n fyp bagaimana dgn keadilan bagi seluruh rakyat indonesia yg sudah hilang bertahun rendang ilang sgtu aj bs viral n bagaimana dgn adil seluruh rakyat indonesia yg sudailang,2,2025-03-25 17:46:00,sedih
pas ke toilet kameramen ikut ke toilet juga segitu banyak orang ga ada yg mideoin waktu dagingnya diambil pas toilet kameramen ikut toilet segitu banyak oranda yg mideoin aktu daging ambil,0,2025-03-27 01:32:00,takut
kelaperan kalii bahhh kelaperan kal,0,2025-03-21 17:52:00,marah
wah bikin malu maluin bangettt orang palembang ah bikin in banget orang palembang,0,2025-03-22 16:02:00,sedih
emang keamanannya kemana kok kelepasan kok ilang semua emang keamnya koelepasan kok ilang semua,0,2025-03-25 22:14:00,takut
apodio guno polisi disano apodio guno polisi sano,1,2025-03-20 13:15:00,sedih
ngonten boleh cuma jgn merugikan pihak lain,2,2025-03-21 10:09:00,takut
apalagi membawa nama kota besar palembang jadi hancur ngonten cuma jgn rugi pihak apalagi membaa nama kota besar palembang jadi hancur,0,2025-03-20 06:28:00,sedih
riauadha lu ikutann ya lu ikuta,0,2025-03-20 15:32:00,takut
logika aja masa daging ratusan kg ilang dlm menit wkwkwkw logikja masa daging ratus kg ilang dlm menit,0,2025-03-21 10:55:00,sedih
kalo di sana gua gak heran lagi emang kebiasaan turun temurun kalo sana gua gak heran emang kebiasn turun,2,2025-03-22 15:45:00,sedih
kayak gk pernah makan daging aja malu maluin kayak gk pernah makan daging,0,2025-03-22 16:01:00,takut
katanya ini udah disetting kata udah,0,2025-03-27 13:43:00,marah
tak masuk diakal setingan memalukan laknat kau ingin memalukan kota palembamg laknat tak masuk ting kau malu kota,0,2025-03-21 23:09:00,sedih
kak willi berikan saja pd orang yg membutuhkan seperti org papua lebih pantas kak ii ikan pd orang yg org lebih,0,2025-03-20 07:16:00,sedih
yg blg setingan siapa tuh ada koq vidio y lagi pada berebut ambil sendiri ada yg bawa kontener box maafin yak koh willie yg pada bilang setingan padahal gk setingan ini real dan fakta yg blg ting siapa koq vidio y rebut yg baa kontener mfin yaoh iie yg pada bilang ting padahal gk ting real fakta,0,2025-03-20 07:45:00,marah
mendingan buat anak yang di pinggir jalan ko wili mending buat anak di pir jalan ko,0,2025-03-25 16:21:00,sedih
terus gunanya polisi disana apa ya ngejaga rendang aja ga bisa terus guna polisi disanpa ngejaga rendang aja ga,0,2025-03-21 01:47:00,marah
yang pemulung atau apalah yang susah pulung apa,0,2025-03-22 19:06:00,marah
iiiiiu koq gitu ya iu koq gitu ya,0,2025-03-23 23:20:00,takut
yuhuuu ditunggu klarifikasi nya ya bg yuhu tunu klarifikasi n,1,2025-03-21 06:26:00,takut
oh ini kak maksudnya wkwk sarahazani ini kak maksud,0,2025-03-22 06:47:00,marah
etika dan adab masih dimenangkan oleh orang papua etika adab menang orang,0,2025-03-20 10:39:00,marah
ya salam malu nyo awakk ya salaalu nyo,0,2025-03-27 08:26:00,sedih
video yang siruh berebutan rendang kok ngak ada yg ad kirimlh video siruh rebut rendang kok ngak yg ad,0,2025-03-21 16:24:00,takut
lain kali jangan ke palembang lagi kali jangan palembang,0,2025-03-20 08:36:00,takut
otw pindah kota ot pindah kota,1,2025-03-22 19:49:00,sedih
setingan kamu memang menjebak sukses ting kamu memang jebak,0,2025-03-23 06:17:00,takut
ibu di samping wille knp siee ibu samping ie knp,1,2025-03-20 14:14:00,takut
sabar kak willi walaupun banyak yg menghujat kammi sabar kak ii alau banyak yg hujat,2,2025-03-20 22:15:00,marah
jgn datang kesitu lagi bang bili mending bantuin orang yg bener membutuhkan jgn datang kesitu bang mending bantuin orang yg bener,0,2025-03-23 12:59:00,marah
tolong lah yo bnr nama palembang lah yo bnr nama,1,2025-03-20 19:31:00,sedih
sdm rendah kek g pernah makan rendang sdm rendah kek g pernah makan,1,2025-03-22 10:48:00,sedih
ah masasih segitunya ah mih segitunya,2,2025-03-22 13:18:00,sedih
inilah indonesia pasti banyak yg gak suka willie tp rendang na di ambil ini banyak yak suka tp rendang na ambil,2,2025-03-25 18:03:00,takut
kameramennya timnya gak ad yg stay d situ kah kamerameya tim gak ad yg stay d situ,0,2025-03-20 08:25:00,sedih
ada bukti pengambilan rendangnya ga klo gada bisa kena pidana ini karna bikin nama daerah kotor bukti ambil rendang ga klo gada kena pidana karna bikiama daerah,0,2025-03-28 09:36:00,takut
kato nyo menimbulkan stigma negatif kato nyo timbul stigma,0,2025-03-21 09:31:00,takut
lhah emang ditinggal kmn kok bisa ilang lhah emang tal kmn kok,0,2025-03-22 21:12:00,sedih
sebanyak itu kamera gk ada yg videoin pas berebut daging sampe daging dari kuali panas itu hilang aneh siihhh banyak gk yg videoin pas rebut daging sampe daging kuali panas hilang aneh,0,2025-03-27 23:44:00,marah
trs gunanya polisi jaga disana buat apa trs guna polisi jaga sana buat apa,0,2025-03-22 21:08:00,marah
udah mending ke papua aja udah mending,0,2025-03-22 03:16:00,sedih
seperti tidak terlihat adap apakah itu kota jarah seperdak lihat ada kota,1,2025-03-21 03:03:00,marah
madakke menit dk sampai madae menit dk,1,2025-03-28 05:43:00,marah
willie bukan salah wrga palembang mau dimana saja pasti hasilnya sama ketika keamanan tak terkendali lokasi dan waktu jg menjadi faktr terjadinya hal sperti ini jdi tolong seluruh warga indonesia jgn saling menghujat dan tidak smua orang palembang bgtu bukan salah rga palembang mau saja hasil sama keam tak lokasi aktu jg jadi faktr jadi jdi seluruh arga indonesia jgn saling hujat tidak smua orang palembang bgtu,0,2025-03-24 12:46:00,marah
begitulah kalau dijaga polisi coba di jaga tni begitu kalau jaga jaga,0,2025-03-21 08:13:00,marah
wujud asli penduduk pulau asumatera ujud asli penk pulau asumatera,1,2025-03-23 18:44:00,sedih
luar biasa kata pak pol nya luar biasa kata pak pol,2,2025-03-22 23:55:00,marah
yakin itu ga sampe menit ludes yakin ga sampe menit ludes,2,2025-03-22 11:18:00,marah
palembang belum makan bertahun tahun palembang bua,0,2025-03-20 08:28:00,sedih
luar biasa ndas mu luar biasa ndas,2,2025-03-20 08:36:00,sedih
rafz zn ya allah maluu yah mal,0,2025-03-20 04:20:00,takut
dk mau nonton smpe abis kelewat malu sdh dk mau nonton smpe abis keleat malu,0,2025-03-28 21:34:00,takut
serakah banget warga palembang serakah banget arga palembang,0,2025-03-20 05:50:00,takut
iya malu maluin aja kaya g pernah makan rendang iya in aja kaya g pernah makan rendang,0,2025-03-22 18:06:00,sedih
kau be lolo masak rendang jam sore kau be masak rendang jam,1,2025-03-28 11:28:00,sedih
kalo emang beneran abis sm warganya harusnya ada bukti videonya si wil,0,2025-03-20 03:44:00,takut
minimal mah ada kameramen wkwkw kalo emang beneran abim harusnyda bukti video si minimal mah kameramen,1,2025-03-22 16:45:00,sedih
jangan karna ksalahan bbrp org smua ikut disamaratakan maaf aku bukan org palembang cuma mw ingetin aja krn manusia gk ad yg sempurna kn gatau kali aj saking antusiasny mw nyobain rendang si willi jd rebutan lg dmn jg org kita banyak yg kaya gtu tp gk brrti semua sperti itu kan jangan karna ksalahan rp org smua ikut disamaratakan mf aku bukan org palembang cuma m ingetin aja krn manusia gk ad yg sempurna kn gatau kali aj saking antusiasny m nyobain rendang si ii jd rebut lg jg org banyak yg kaya gtu tp gk bti semua sperttu kan,0,2025-03-20 04:58:00,sedih
orang palembang pada kelaparan kah orang palembang lapar,0,2025-03-22 09:14:00,marah
klarifikasi dulu oi klarifikasi dulu,1,2025-03-22 22:17:00,takut
mereka yg ngambil aku yang malu ya yg ngambil aku malu,0,2025-03-21 14:13:00,sedih
aih kalok emng ngk niat masak mah ngk ush aih kalok emk niat masak mah ngk,2,2025-03-22 13:04:00,sedih
berdaan dgn papua mereka sabar dan tau adap tapi yg ini dah lah berdn dgn papua sabar tau adap yg dah,2,2025-03-21 17:03:00,sedih
masa kok gak ad yang ngerekam masa kok gak ad,0,2025-03-21 10:01:00,sedih
sdm nyaa aduhh sdm ny,0,2025-03-22 14:55:00,marah
haduhhhh ada da aja hadu a,0,2025-03-20 19:55:00,takut
malu malu in aj dh palembang kyk g prnh makan rendang aja saya sebagai org plg pun malu in aj dh palembang kyk g prnh makan rendang aja saya org plg malu,0,2025-03-22 22:49:00,sedih
ini setingan apo dak mungkin ini pasti di seting ting apo dak mungki di,1,2025-03-21 05:01:00,marah
ouuu kayanya jarang masak rendang jadi ginih ou kaya jarang masak rendang jadi ginih,0,2025-03-21 04:43:00,takut
palembang malu ih palembang malu ih,0,2025-03-20 22:40:00,takut
di palembang pula palembang pula,1,2025-03-22 21:13:00,marah
maklum nemu makan rendang setaun sekali pas lebaran haji aja maklum nemu makan rendang taun pas lebaran haji aja,2,2025-03-20 12:11:00,takut
polisi di suruh jaga rendang aja ga bisaa kocak polisi suruh jaga rendang aja ga,1,2025-03-20 15:19:00,marah
semoga gk kelampung wwkkwkwkw moga gelampung,2,2025-03-20 17:40:00,sedih
hilang uji kau hilang uji kau,0,2025-03-22 07:01:00,marah
masa iya orng am rendang aja ampe segitunya masa orng am rendang ajmpe,0,2025-03-26 04:53:00,takut
emngnian wong palembang ini emngnian ong palembang,1,2025-03-22 17:41:00,sedih
aku sih paham sekenario nya hehehehe aku sih paham sekenario nya,2,2025-03-22 21:46:00,sedih
ada yang bilang ini setingan yang bilang,0,2025-03-23 19:07:00,marah
hadeuh malu maluin aja hadeuh in,0,2025-03-22 12:24:00,sedih
makmano nian nak mudik ini baco ini laju miris makmano niaak mudik baco laju miris,0,2025-03-21 09:39:00,sedih
janganke dalam kuali dompet dalam tas bae beset wonggg oknumm janganke kuali dompet tas bae beset,0,2025-03-21 11:23:00,takut
anak yatim aja ngabil dengan sopan kok ini kek gitu anak yatim aja ngabil sopan kok kek,0,2025-03-22 22:43:00,sedih
kak wili cobak kak masak dik lombok sekali aja kak kak ili cobaak masak dik lombok sekali aja kak,0,2025-03-22 16:28:00,marah
kurang dari menit ilang pas rebutannya aja susah desek an ga logis kurang dari menit abis kurang menit ilang pas rebutayja susah ga logis kurang menit,0,2025-03-22 05:06:00,takut
bang kalu mau ngoten cari yg berkah lah kalu mau ngoten cari yg berkah,1,2025-03-21 08:49:00,marah
coba liat dirumah warga terdekat willy mna tau tu rendang masih dipanas in coba liat rumah arga dekat iy mna tau tu rendang dipanasin,2,2025-03-21 13:59:00,takut
satu menit belum sampai actingnya kurang alami pak udah cair honornya satu menit sampai actingnya kurang alami udah cair honor,0,2025-03-22 06:16:00,sedih
malu sama papua malu sama papua,0,2025-03-21 02:50:00,takut
aowkwk orang palembang pada ga terima kelakuannya sendiri ao orang palembang ga terima kelakuaya,0,2025-03-20 19:41:00,marah
cubo kamu yg ado disitu komen apo kejadian real nyo cubo kamu yg ado situ komen apo jadi real nyo,0,2025-03-21 16:18:00,takut
yg pake topi coklat mirip cak imin wkwkwk yg pake topi coklat mirip cak imin,1,2025-03-27 04:12:00,takut
wah gemana tuh ah gana,2,2025-03-21 19:49:00,marah
kyak gk pernah makan daging aj kyak gk pernah makan daging,0,2025-03-25 06:06:00,marah
palembang zaman batu palembang zaman,1,2025-03-20 00:24:00,sedih
polisinya kok malah bangga polisi kok malah,0,2025-03-24 15:41:00,marah
maso orng palembang ckko masrng palembang,1,2025-03-23 16:48:00,marah
mereka sdh bersyukur kita ga nganggap negatif kok berkah buat semua sdh ga nganap negatif berkah buat semua,2,2025-03-24 23:33:00,marah
udh gimmick nya udh giick nya,1,2025-03-22 09:52:00,marah
setingan ini rendang masak jam mau kali nunggu jam ting rendang masak mau kali nunu jam,2,2025-03-24 03:14:00,sedih
malu in sumpah malu in sumpah,0,2025-03-20 16:44:00,marah
ngapain mbak baju ijo itu nmpel ngapain mbak baju ijo nmpel,0,2025-03-20 06:20:00,sedih
kaya gitu kok luar biasa malu tahu berebut menyedihkan segitunya kaya gitu kok luar biasa malu rebut sedih segitunya,0,2025-03-21 05:20:00,marah
pas di ambil polisi nya cuma nonton doang pas orang orang gambil hhaa pas ambil polisi nya cuma nonton doang pas gambil,0,2025-03-20 04:29:00,takut
mungkin tata karma belum di temukan mungkin karma di,1,2025-03-22 21:58:00,sedih
miris nya etika mereka kalah sama papua orang nya sederhana semua dan tidak mampu ia masih bisa di ajarkan yang baik lah ini palembang yang hidup nya tidak susah susah banget daging orang di ambilin sebelum di kasih yg punya astagfirullah miris nya etika mere sama papua orang nya sederhana semua mampu masih ajar baik lah palembang hidup nya tidak banget daging orang di ambilin di kasih yg punystagfiruah,0,2025-03-25 09:21:00,sedih
hadeh akhirnya palembang terkenal racusnya duh malu maluin sampai ke negara tetangga hadeh akhir palembang kenal in ke negara tetana,0,2025-03-21 18:33:00,sedih
kalau ada bukber puasa apakah akan terjadi seperti itu ada yg bawa ember dsb kalau bukber puaspakah jadi yg baa ember,1,2025-03-21 03:31:00,sedih
aduh palembang bikin maluuuuu aduh palembang bikin malu,0,2025-03-20 20:36:00,sedih
entah yg pkai topi tu mkn haha entah yg pkai topi tu mkn,0,2025-03-24 15:17:00,takut
wong kito nian ong kito nian,1,2025-03-22 11:46:00,sedih
yang disitu apa gak malu ya situ apa gak malu,0,2025-03-27 07:15:00,takut
ada video waktu orang rebutan rendang video aktu orang rebut,1,2025-03-28 10:18:00,marah
ikhlaskan aja semoga berkah ikhlas aja moga,2,2025-03-25 17:00:00,sedih
bang bobonsantoso ketawa kali liat dia bikin acara gini bang ketaa kaat bikin acara,2,2025-03-21 17:11:00,marah
orang papua yang lebih membutuhkan aja antri dengan tertib dan sopan orang papua lebih butuh ajntri tertib,2,2025-03-21 08:19:00,sedih
gimmick lagi kah giick kah,0,2025-03-22 04:10:00,sedih
setingan gx will masa ke toilet ibunya ikut juga aturan ibunya nunggu di sana biar terjaga willie ting gx i masa toilet ibu ikut jugturan ibu nunu sana biar jaga,1,2025-03-20 17:01:00,sedih
saya yang ga tau apa hanya bisa menyemak sana tau apa bisa,0,2025-03-24 12:45:00,marah
prindapan versi lite prindapan versi lite,1,2025-03-21 17:43:00,takut
bapaknya keliatan banget jawabnya sambil biar nutupin ketidakbecusannya bapak liat banget jaabnya biar nutupin,0,2025-03-27 16:07:00,marah
sekarang jawa memasak sekarang jaa masak,1,2025-03-20 20:40:00,marah
trus gunanya wereng coklat disana apa trus guna ereng coklat disanpa,0,2025-03-22 02:29:00,sedih
malu in rendang belom mateng abis seketika emang kudu aparat keamanan jaga ketat ini kalo ada masak besar maluin rendang beloateng emang kudu aparat keam jaga ketat kalo masak,0,2025-03-21 22:28:00,sedih
setingan apa borongan ting apa,0,2025-03-21 23:47:00,takut
will will demi fyp daging dibilang hilang fyp daging bilang,0,2025-03-28 14:02:00,marah
bening kali ko willie pakai apa tuh bening kali ko pakai apa tuh,1,2025-03-22 06:53:00,takut
masa iya menit langsung ludes menit cuma detik loh pak masa iya menit langsung menit cuma detik loh,0,2025-03-27 22:11:00,sedih
kalok di medan uda sak kualinya ilang ituu kalok medan uda saualinya ilang,0,2025-03-22 13:17:00,sedih
pencitraan do ang buat ngejatuhin satu suku pencitrn do ang buat ngejatuhin satu,2,2025-03-21 10:19:00,takut
sudah ada berita yang bener bahwa ini setingan kalau mau tau cek aja di postingan ada berita bener baha ting kalau mau tau cek aja,0,2025-03-20 12:10:00,sedih
rendang aja gak bisa dia jagain apalagi aaaaaaahhh sudaaaaahlaaaah rendang aja gak dia jagain ah sudahlh,0,2025-03-21 19:46:00,sedih
penjarakan karena setingan sudah mencemarkan nama baik palembang penjara ting mencemarkaama baik,0,2025-03-20 22:44:00,sedih
bang billy gk tau berekspresi bang biy gk tau ekspres,0,2025-03-25 13:20:00,marah
hidup palembang matamu hidualembang mata,2,2025-03-22 21:27:00,sedih
di jaga polisi ko bisa ilang hadehh kamann nya ya gimna itu jaga polisi ko ilang hade kama n gimna,0,2025-03-21 05:59:00,takut
mending bawa ke papua lebih beradap mending baa papua lebih,0,2025-03-22 11:30:00,takut
semoga berkah bang moga berkah bang,2,2025-03-20 11:10:00,sedih
wkwk pengaturan nya nampak kali ah pengaturaya nampaali,1,2025-03-23 04:17:00,sedih
dianmrt bebbbb gimana ini be gimana ini,0,2025-03-20 22:10:00,marah
kalrifikasi cang kalrifikasi cang,1,2025-03-22 03:28:00,sedih
kak kenapa di palem bang dipapua bang wili karna lebih membutuh kan kaenapa palem bang dipapua bang ili karna lebih butuh kan,2,2025-03-21 11:44:00,sedih
semoga ini bukan hanya sekedar skenariomu moga bukan dar,1,2025-03-27 08:23:00,marah
kalo diselidiki ini setingan sungguh sangat disayangkan karna demi konte naik palembang menjadi bahan hujatan kalo diselidikni ting sunuh sangat sayang karna konte naik palembang jadi bahan,0,2025-03-21 06:32:00,marah
mana videonya masa gak ada mana video masa gak,0,2025-03-25 09:01:00,takut
wkwkw luar biasa pala kau luar biasa pala,2,2025-03-22 23:34:00,takut
wkwkwkw kek apa yah k kek apa yah,0,2025-03-20 12:24:00,marah
fungsi pak pol disitu apa fungsi pak pol situ apa,1,2025-03-28 03:23:00,marah
olicop olicop di suruh jaga malah bagi suruh malah,0,2025-03-26 03:22:00,marah
tinggal ke toilet bentar ilang setingan nya bagus banget tal toilet bentar setingaya bagus banget,2,2025-03-21 09:12:00,takut
ng mkn setahun ng mkn,1,2025-03-22 11:55:00,takut
orang palembang yang buat kok aku yang malu yaa orang palembang buat kok aku malu,0,2025-03-20 14:23:00,takut
pak rino gak malu pak mempertontonkan kurangnya kemampuan risk based thinking bapak ini garda terdepan negara loh divisihumaspolri emang boleh anggotanya diajak bernarasi begini pak rino gak malu pak memper kurang mampu risk based thinking bapak garda terdepaegara loh emang anotanya ajak narasi begini,2,2025-03-23 17:36:00,sedih
